Community,Person ID,Person Name,Private?,Deleted?,Friends Count,Friends_IDS,Delta Friends,Followers Count,Statuses Count,# Tweets,Delta Tweets,# Retweets stored in DB,# Retweets reported by Twitter,Delta Retweets
ruby,13524,ezmobius,false,false,870,870,0,5409,3128,3166,-38,1207,953.0,254.0
ruby,13525,tenderlove,false,false,323,323,0,8808,10877,3201,-1,34814,3968.0,30846.0
ruby,13526,technoweenie,false,false,209,209,0,5796,15288,3207,-7,21923,1092.0,20831.0
ruby,13527,jamis,false,false,0,0,0,5360,6065,3234,-34,21539,1913.0,19626.0
ruby,13536,jimweirich,false,false,598,598,0,5985,4433,3219,-19,3101,1433.0,1668.0
ruby,12995,headius,false,false,96,96,0,7629,25127,3324,-124,4832,2176.0,2656.0
ruby,13528,bitsweat,false,false,824,824,0,4567,1481,1490,-9,7511,478.0,7033.0
ruby,9678,pragdave,false,false,41,41,0,11798,2437,2484,-47,6542,2187.0,4355.0
ruby,13529,engineyard,false,false,5233,5233,0,8364,4521,3205,-5,8984,3573.0,5411.0
ruby,13530,joshpeek,false,false,43,43,0,4604,1306,1330,-24,4295,681.0,3614.0
ruby,13531,jnunemaker,false,false,257,257,0,5286,12590,3232,-32,25341,1095.0,24246.0
ruby,13533,peterc,false,false,999,999,0,8501,38886,5737,-2537,17330,1141.0,16189.0
ruby,13532,tobi,false,false,451,451,0,6242,4435,3240,-40,203576,2445.0,201131.0
ruby,13534,rtomayko,false,false,409,409,0,5794,2848,3175,-327,6240,1966.0,4274.0
ruby,13535,merbist,false,false,777,777,0,4238,10813,3244,-44,26306,1621.0,24685.0
ruby,13537,nzkoz,false,false,432,432,0,252850,25690,3205,-5,135198,1087.0,134111.0
ruby,13539,mojombo,false,false,2839,2839,0,10643,4133,3198,2,9676,3934.0,5742.0
ruby,13538,evanphx,false,false,280,280,0,3751,5815,3244,-44,33521,709.0,32812.0
ruby,13540,lifo,false,false,201,201,0,3077,3909,3196,4,5509,249.0,5260.0
ruby,13541,jm,false,false,441,441,0,2791,12423,3222,-22,30834,742.0,30092.0
ruby,13542,qrush,false,false,986,986,0,4648,12226,3237,-37,72260,2189.0,70071.0
ruby,13543,jseifer,false,false,275,275,0,3826,1846,1911,-65,1912,537.0,1375.0
ruby,13545,RubyInside,false,false,23,23,0,8296,865,876,-11,3535,2135.0,1400.0
ruby,13544,mislav,false,false,137,137,0,3549,4684,3233,-33,23584,2244.0,21340.0
ruby,13546,dchelimsky,false,false,287,287,0,3856,2917,3017,-100,1766,1008.0,758.0
ruby,13547,david_a_black,false,false,133,133,0,3325,5461,3244,-44,8420,374.0,8046.0
ruby,13548,carllerche,false,false,165,165,0,2598,1783,1901,-118,9427,853.0,8574.0
ruby,13551,JEG2,false,false,162,162,0,3121,9230,3947,-747,206733,1100.0,205633.0
ruby,13556,tmm1,false,false,1231,1231,0,4738,3243,3191,9,28651,644.0,28007.0
ruby,13554,josevalim,false,false,205,205,0,6253,7856,3229,-29,63879,2185.0,61694.0
ruby,13555,railsconf,false,false,2825,2825,0,7339,936,959,-23,1347,1201.0,146.0
ruby,13557,brynary,false,false,344,344,0,2371,3366,3244,-44,62020,1437.0,60583.0
ruby,13549,chacon,false,false,497,497,0,8194,1578,1588,-10,1944,1290.0,654.0
ruby,13552,olabini,false,false,224,224,0,5678,8784,3233,-33,10312,1178.0,9134.0
ruby,13550,objo,false,false,635,635,0,3159,29435,3208,-8,208084,326.0,207758.0
ruby,13558,thoughtbot,false,false,550,550,0,20091,1244,1314,-70,5660,3154.0,2506.0
ruby,13559,wayneeseguin,false,false,237,237,0,3155,9228,3170,30,42531,1133.0,41398.0
ruby,13560,heroku,false,false,365,365,0,13146,1024,1099,-75,6374,4033.0,2341.0
ruby,13561,yukihiro_matz,false,false,128,128,0,17933,9741,3223,-23,122698,16652.0,106046.0
ruby,13562,rubyconf,false,false,25,25,0,3702,141,138,3,631,341.0,290.0
ruby,13563,nicksieger,false,false,530,530,0,2384,4713,3206,-6,11172,867.0,10305.0
ruby,13565,bmizerany,false,false,304,304,0,2159,2673,2696,-23,18519,626.0,17893.0
ruby,13564,rich_kilmer,false,false,117,117,0,2142,4986,3230,-30,54445,481.0,53964.0
ruby,13566,coreyhaines,false,false,452,453,-1,7193,43422,3234,-34,9966,807.0,9159.0
ruby,13567,gilesgoatboy,false,false,299,299,0,2688,36090,3221,-21,1040200,670.0,1039530.0
ruby,13568,ruby_news,false,false,12,12,0,7765,4504,3214,-14,10119,8813.0,1306.0
ruby,13569,seacreature,false,false,0,0,0,0,1,1,0,0,0.0,0.0
ruby,13570,noradio,false,false,770,770,0,51819,6368,3219,-19,48149,2159.0,45990.0
ruby,13571,wbruce,false,false,654,654,0,1976,5709,711,2489,32464,267.0,32197.0
ruby,13572,phusion_nl,false,false,32,32,0,3086,1301,1308,-7,1094,1005.0,89.0
ruby,13573,drbrain,false,false,88,88,0,1671,6468,3225,-25,2846,837.0,2009.0
ruby,13574,aslak_hellesoy,false,false,381,381,0,3268,2062,2103,-41,35450,1248.0,34202.0
ruby,13577,IndianGuru,false,false,2678,2678,0,4201,9070,3201,-1,2818,1465.0,1353.0
ruby,13576,pjhyett,false,false,332,332,0,5367,2681,2699,-18,1225,790.0,435.0
ruby,13575,MikeG1,false,false,420,420,0,2116,31470,3221,-21,1669,1227.0,442.0
ruby,13578,tpope,false,false,297,297,0,3170,5167,3226,-26,28806,1602.0,27204.0
ruby,13580,newhavenrb,false,false,499,499,0,1431,1034,1050,-16,785,330.0,455.0
ruby,13579,rubyflow,false,false,2,2,0,3491,3712,3224,-24,2518,2441.0,77.0
ruby,13581,jamesgolick,false,false,434,434,0,2227,8434,3234,-34,61230,902.0,60328.0
ruby,13582,svenfuchs,false,false,730,730,0,2014,5428,3210,-10,30886,942.0,29944.0
ruby,13583,ultrasaurus,false,false,508,508,0,3749,4653,3222,-22,69127,1121.0,68006.0
ruby,13584,railscasts,false,false,1,1,0,6726,261,283,-22,1402,1173.0,229.0
ruby,13585,sinatra,false,false,17,17,0,2989,255,255,0,2141,512.0,1629.0
ruby,13586,robbyrussell,false,false,224,224,0,1541,18498,3228,-28,122285,430.0,121855.0
ruby,13587,joedamato,false,false,438,438,0,1708,10286,3242,-42,11588,577.0,11011.0
ruby,13588,mperham,false,false,278,278,0,2009,10827,3233,-33,119124,1833.0,117291.0
ruby,13592,gemcutter,false,false,7,7,0,1428,451,449,2,342,211.0,131.0
ruby,13589,jruby,false,false,948,948,0,3676,1372,1415,-43,6013,1691.0,4322.0
ruby,13591,bryanl,false,false,789,789,0,2311,12871,3231,-31,14287,977.0,13310.0
ruby,13590,hcatlin,false,false,695,695,0,2030,2783,2884,-101,750179,427.0,749752.0
ruby,13593,mbleigh,false,false,207,207,0,1470,3479,3214,-14,19098,1007.0,18091.0
ruby,13595,patmaddox,false,false,455,455,0,1473,11655,3219,-19,5934,608.0,5326.0
ruby,13596,ryanbigg,false,false,406,406,0,2323,31070,3204,-4,12628,500.0,12128.0
ruby,13598,rubinius,false,false,2341,2341,0,2805,565,575,-10,1852,919.0,933.0
ruby,13600,mtodd,false,false,1989,1989,0,1582,12873,3207,-7,68629,268.0,68361.0
ruby,13601,hashrocket,false,false,433,433,0,2750,732,740,-8,1267,775.0,492.0
ruby,13603,evan,true,false,183,0,183,279,15971,0,3200,0,0.0,0.0
ruby,13602,mathie,false,false,450,450,0,1303,13762,3225,-25,38700,101.0,38599.0
ruby,13604,peepcode,false,false,708,708,0,6984,871,914,-43,1077,1031.0,46.0
ruby,13671,elight,false,false,314,314,0,1461,23683,3194,6,53397,242.0,53155.0
ruby,13605,aeden,false,false,489,489,0,1933,12010,3231,-31,45301,658.0,44643.0
ruby,13606,pat,false,false,625,625,0,2804,14516,3229,-29,27102,730.0,26372.0
ruby,13607,ntalbott,false,false,133,133,0,1541,4947,3213,-13,3618,198.0,3420.0
ruby,13609,rubyist,false,false,316,316,0,2027,15803,3230,-30,4709,427.0,4282.0
ruby,13608,therealadam,false,false,842,842,0,2079,8410,3225,-25,13511,708.0,12803.0
ruby,39163,rails_bookmarks,false,false,107,107,0,1936,262,262,0,50,33.0,17.0
ruby,39164,macournoyer,false,false,387,388,-1,2210,3514,3244,-44,3667,430.0,3237.0
ruby,39166,MacRuby,false,false,13,13,0,4425,635,633,2,1756,876.0,880.0
ruby,39167,edavis10,false,false,911,911,0,1670,19959,1800,1400,1230,152.0,1078.0
ruby,39175,railsbridge,false,false,10,10,0,1503,303,303,0,502,93.0,409.0
pregnancy,20668,pregnancyorg,false,false,5430,5430,0,10442,30891,3241,-41,1662,1239.0,423.0
pregnancy,20747,fitpregnancy,false,false,1652,1652,0,14882,2709,2785,-76,4232,2239.0,1993.0
pregnancy,20652,thebump,false,false,27344,22643,4701,172093,5141,3491,-291,14954,10705.0,4249.0
pregnancy,5510,ExpectantMother,false,false,72,72,0,6208,978,975,3,518,250.0,268.0
pregnancy,20748,PregnancyMag,false,false,1614,1614,0,7814,1016,1044,-28,479,374.0,105.0
pregnancy,20757,PregnancyWeekly,false,false,2540,2540,0,5053,1647,1651,-4,306,248.0,58.0
pregnancy,20697,maternitique,false,false,3305,3305,0,4503,10422,3188,12,2944,307.0,2637.0
pregnancy,20749,mybestbirth,false,false,875,875,0,6142,1770,1791,-21,3034,1520.0,1514.0
pregnancy,20751,RobinPregnancy,false,false,3423,3423,0,4625,17904,3205,-5,621,507.0,114.0
pregnancy,20669,pnmag,false,false,4386,4386,0,7880,2446,2490,-44,1014,857.0,157.0
pregnancy,5635,BabyCenter,false,false,8606,8606,0,125202,16161,3729,-529,10894,9201.0,1693.0
pregnancy,20722,mamasonbedrest,false,false,2721,2721,0,3020,12834,3209,-9,505,360.0,145.0
pregnancy,20753,WomenHealthDocs,false,false,3115,3115,0,3952,10970,3186,14,11129,217.0,10912.0
pregnancy,20750,PregAwareness,false,false,4575,4575,0,7237,5143,3204,-4,3153,2692.0,461.0
pregnancy,20752,healthy_baby,false,false,3644,3644,0,4219,3017,3061,-44,13434,744.0,12690.0
pregnancy,20695,WeeklyPregnancy,false,false,976,976,0,4919,226,224,2,31,26.0,5.0
pregnancy,20660,marchofdimes,false,false,20366,24250,-3884,23372,9169,3186,14,9558,4753.0,4805.0
pregnancy,20793,pregnancy,false,false,440,440,0,4035,24,24,0,6,6.0,0.0
pregnancy,20700,GurgleUK,false,false,932,932,0,6385,6762,3230,-30,2198,1479.0,719.0
pregnancy,20654,Babies411,false,false,21586,19878,1708,25317,4946,3226,-26,1740,926.0,814.0
pregnancy,20683,themotherofall,false,false,2840,2840,0,5393,3571,3200,0,2861,470.0,2391.0
pregnancy,20720,HAHMom,false,false,2569,2569,0,2926,4697,3181,19,4169,409.0,3760.0
pregnancy,20755,conceive,false,false,3260,3260,0,5054,2516,2518,-2,1047,666.0,381.0
pregnancy,20768,midwifeamy,false,false,1822,1822,0,4038,6689,3193,7,38825,917.0,37908.0
pregnancy,20685,growingyourbaby,false,false,7663,7663,0,8274,7841,3247,-47,36884,855.0,36029.0
pregnancy,20756,iampreggy,false,false,2415,2415,0,3466,1804,1813,-9,187,173.0,14.0
pregnancy,20754,WildMotherArts,false,false,5916,5916,0,5776,6485,3201,-1,5416,529.0,4887.0
pregnancy,35487,PregnancyForum,false,false,53,53,0,1855,242,236,6,6,4.0,2.0
pregnancy,20766,BeNicePrenatal,false,false,1907,1907,0,2317,20905,3220,-20,153,145.0,8.0
pregnancy,20800,BestforBabes,false,false,1058,1058,0,7855,11632,3233,-33,4841,2956.0,1885.0
pregnancy,20784,Unnecesarean,false,false,2462,2462,0,4494,4739,3238,-38,41425,1443.0,39982.0
pregnancy,20776,wiserpregnancy,false,false,490,490,0,787,561,560,1,80,67.0,13.0
pregnancy,20775,LamazeOnline,false,false,607,607,0,2782,1422,1466,-44,966,681.0,285.0
pregnancy,20653,dougpmd,false,false,45658,45559,99,42580,5505,3192,8,1257,809.0,448.0
pregnancy,20773,mamamelinda,false,false,6013,6013,0,6486,3644,3203,-3,1487,392.0,1095.0
pregnancy,20769,FunPregnancy,false,false,216,216,0,3233,772,777,-5,166,139.0,27.0
pregnancy,20711,BirthBabiesBlog,true,true,1350,0,1350,2360,38214,0,3200,0,0.0,0.0
pregnancy,20686,TheCradle,false,false,4207,4207,0,4784,470,470,0,49,34.0,15.0
pregnancy,20764,pregnancyhealth,false,false,111,111,0,2257,186,183,3,6,4.0,2.0
pregnancy,20910,StorkStories,false,false,1178,1178,0,2160,2419,2416,3,7457,96.0,7361.0
pregnancy,20774,MidwifeValerie,false,false,610,610,0,1076,2907,2951,-44,17734,245.0,17489.0
pregnancy,20759,NaturalBabyPros,false,false,1868,1868,0,2098,3873,3213,-13,2171,474.0,1697.0
pregnancy,20709,BravadoDesigns,false,false,3097,3097,0,3933,3366,3203,-3,1199,1080.0,119.0
pregnancy,20763,pregnancytoday,false,false,1029,1029,0,1430,287,287,0,13,9.0,4.0
pregnancy,35490,pregn,false,false,254,254,0,633,4184,3243,-43,62,54.0,8.0
pregnancy,20691,HotMamaGowns,false,false,4167,4167,0,5616,24224,3232,-32,641,452.0,189.0
pregnancy,20761,DesirreAndrews,false,false,958,958,0,4502,65216,3230,-30,5438,579.0,4859.0
pregnancy,35491,BabyPlus,false,false,272,272,0,565,2063,2060,3,23,23.0,0.0
pregnancy,20681,PregnantTimes,false,false,4904,4904,0,4417,451,459,-8,30,30.0,0.0
pregnancy,35488,healthypreggo,false,false,246,246,0,2066,37,37,0,27,22.0,5.0
pregnancy,20799,KidsHealthBaby,false,false,522,522,0,1628,4336,3247,-47,241,212.0,29.0
pregnancy,35489,greenpregnancy,false,false,42,42,0,1478,38,37,1,17,14.0,3.0
pregnancy,20778,SignOfLabor,false,false,1856,1856,0,1465,654,656,-2,240,77.0,163.0
pregnancy,20792,BirthingWithin,false,false,2,2,0,1194,487,515,-28,120,115.0,5.0
pregnancy,19504,ACNMmidwives,false,false,846,846,0,2776,1312,1327,-15,1621,875.0,746.0
pregnancy,20785,WhatToExpect,false,false,13030,13798,-768,11857,13917,3227,-27,3542,2972.0,570.0
pregnancy,20664,BabyMakingMama,false,false,4547,4547,0,9778,41792,3227,-27,3842,232.0,3610.0
pregnancy,20760,PositiveBirthUK,false,false,1004,1004,0,778,666,664,2,55,42.0,13.0
pregnancy,35494,TotalPregnancy,false,false,14,14,0,196,11,11,0,0,0.0,0.0
pregnancy,35492,PregnancyGirl,false,false,172,172,0,323,0,0,0,0,0.0,0.0
pregnancy,20790,pregnancyguide,false,false,1882,1882,0,3323,466,499,-33,117,108.0,9.0
pregnancy,35499,S7PrenatalDrink,false,false,446,446,0,252,512,507,5,244,4.0,240.0
pregnancy,35493,orlandomoms,false,false,0,0,0,37,1,1,0,0,0.0,0.0
pregnancy,35498,PrenatalExercis,false,false,0,0,0,194,12,12,0,3,3.0,0.0
pregnancy,35497,prenatal2school,false,false,45,45,0,185,1,1,0,0,0.0,0.0
pregnancy,35502,PYCyoga,false,false,238,238,0,407,558,590,-32,25,24.0,1.0
pregnancy,35495,HPP_SF,false,false,503,503,0,805,428,432,-4,540,94.0,446.0
pregnancy,35496,ababyandme,false,false,136,136,0,368,25,23,2,0,0.0,0.0
pregnancy,35501,iPPregnancyTest,false,false,27,27,0,99,82,82,0,0,0.0,0.0
pregnancy,35503,austinpregnancy,false,false,61,61,0,279,2,2,0,1,0.0,1.0
pregnancy,35500,DealWithPreg,false,false,0,0,0,146,0,0,0,0,0.0,0.0
pregnancy,35504,crossroadsprc,true,false,2,0,2,158,60,0,60,0,0.0,0.0
pregnancy,35505,IndiaPregnancy,false,false,0,0,0,155,92,91,1,0,0.0,0.0
pregnancy,35506,pregnancynews,false,false,601,601,0,832,689,690,-1,31539,60.0,31479.0
pregnancy,35509,TeenPreg,false,false,21,21,0,203,3,3,0,0,0.0,0.0
pregnancy,35507,pcivor,false,false,1,1,0,162,0,0,0,0,0.0,0.0
pregnancy,35508,PregnancyBrain,false,false,0,0,0,174,7,7,0,1,0.0,1.0
pregnancy,35510,pregnancycalc,false,false,2,2,0,192,1,1,0,0,0.0,0.0
pregnancy,35511,BGTruePurpose,false,false,409,409,0,839,342,346,-4,74,1.0,73.0
pregnancy,35512,pregnancyblog,false,false,0,0,0,476,2,2,0,0,0.0,0.0
pregnancy,35513,ginaloya,false,false,72,72,0,534,3,3,0,0,0.0,0.0
pregnancy,35514,pregnancytv,false,false,7,7,0,512,3900,3200,0,4,4.0,0.0
pregnancy,35515,pregnancy_help,false,false,330,330,0,736,147,148,-1,13,8.0,5.0
pregnancy,35516,pregnancyweeks,false,false,0,0,0,497,42,42,0,1,1.0,0.0
pregnancy,35517,mapregnancy,false,false,0,0,0,340,0,0,0,0,0.0,0.0
pregnancy,35518,pregnancystages,false,false,138,138,0,464,4,4,0,0,0.0,0.0
pregnancy,35519,pregnancyinf,false,false,0,0,0,245,0,0,0,0,0.0,0.0
pregnancy,35520,adampregnancy,false,false,0,0,0,163,1,1,0,0,0.0,0.0
pregnancy,35521,pregnancy_tips,false,false,0,0,0,196,1,1,0,0,0.0,0.0
pregnancy,35522,LucysPregnancy,false,false,46,46,0,282,17,17,0,0,0.0,0.0
pregnancy,35523,Pregnancy_,false,false,1,1,0,286,43,43,0,2,2.0,0.0
pregnancy,35524,pregnancysigns,false,false,10,10,0,292,5,5,0,0,0.0,0.0
pregnancy,35525,EMCFrontLine,false,false,2,2,0,244,1125,1132,-7,19,19.0,0.0
pregnancy,35526,MrPregnancy,false,false,1,1,0,245,8,8,0,0,0.0,0.0
pregnancy,20788,LamazeAdvocates,false,false,761,761,0,1760,1834,1879,-45,1556,830.0,726.0
pregnancy,35527,prenatal_nl,false,false,20,20,0,23,2,2,0,0,0.0,0.0
pregnancy,35528,Babiesonline,false,false,3572,3572,0,6574,12438,3231,-31,1188,744.0,444.0
pregnancy,35530,KeepEmCookin,false,false,2466,2466,0,2334,16597,3204,-4,19606,381.0,19225.0
pregnancy,35529,pregnancyspa,false,false,0,0,0,26,1,1,0,0,0.0,0.0
pregnancy,39181,4dsonogram,false,false,0,0,0,20,1,1,0,0,0.0,0.0
pregnancy,20794,HeidiMurkoff,false,false,6728,6728,0,6666,16333,3217,-17,795,441.0,354.0
poker,738,RealKidPoker,false,false,215,215,0,158787,10861,4497,-1297,183806,34396.0,149410.0
poker,644,TexDolly,false,false,124,124,0,383424,3648,3181,19,36634,13586.0,23048.0
poker,739,phil_hellmuth,false,false,13,13,0,115821,2841,2865,-24,15219,22377.0,-7158.0
poker,740,philivey,false,false,19,19,0,95080,224,224,0,626,34867.0,-34241.0
poker,741,barrygreenstein,false,false,17,17,0,45775,2245,2244,1,2264,36774.0,-34510.0
poker,743,themouthmatusow,false,false,174,174,0,53888,4925,3197,3,17849,44920.0,-27071.0
poker,742,howardhlederer,false,false,38,38,0,36093,771,770,1,2254,40335.0,-38081.0
poker,652,WSOP,false,false,757,757,0,63224,6120,3200,0,11784,56439.0,-44655.0
poker,744,REALJenHarman,false,false,183,183,0,36948,1287,1286,1,5007,63572.0,-58565.0
poker,657,Erik_Seidel,false,false,40,40,0,37887,457,458,-1,11433,39515.0,-28082.0
poker,747,TomDwan,false,false,34,34,0,70159,818,814,4,8072,67657.0,-59585.0
poker,654,AnnieDuke,false,false,346,346,0,38144,10840,3194,6,22487,46591.0,-24104.0
poker,746,RealPhilLaak,false,false,857,857,0,46728,917,915,2,1514,68817.0,-67303.0
poker,745,VanessaRousso,false,false,298,298,0,42338,2296,2300,-4,4439,64965.0,-60526.0
poker,649,PokerStars,false,false,131,131,0,77001,10002,5636,-2436,8026,79687.0,-71661.0
poker,667,Andy_Bloch,false,false,547,547,0,21129,2591,2590,1,1492,47251.0,-45759.0
poker,660,PokerNews,false,false,3894,3894,0,33742,11491,3200,0,6268,62382.0,-56114.0
poker,750,MagicAntonio,false,false,77,77,0,94596,1709,1714,-5,1996,81220.0,-79224.0
poker,748,Annette_15,false,false,418,418,0,25510,1915,1915,0,2738,76323.0,-73585.0
poker,643,joesebok,false,false,362,362,0,1021885,8391,3274,-74,131200,58292.0,72908.0
poker,749,ToddBrunson,false,false,68,68,0,21725,4371,3195,5,4210,73991.0,-69781.0
poker,751,LuckBoxJuanda,false,false,52,52,0,23674,650,647,3,898,84064.0,-83166.0
poker,753,JasonMercier,false,false,87,87,0,39017,4559,3200,0,16586,88399.0,-71813.0
poker,663,TheGrinder44,false,false,346,346,0,29765,3419,3184,16,6147,70901.0,-64754.0
poker,666,BrokeLivingJRB,false,false,357,357,0,33423,5271,3372,-172,38825,75980.0,-37155.0
poker,668,dwpoker,false,false,69,69,0,25208,8322,3200,0,22132,72279.0,-50147.0
poker,670,TheScottyNguyen,false,false,11745,11676,69,24418,10307,3199,1,1101,82134.0,-81033.0
poker,756,Liv_Boeree,false,false,126,126,0,34649,2961,2971,-10,44993,100775.0,-55782.0
poker,752,olegsmith,false,false,29,29,0,17174,931,929,2,465,84449.0,-83984.0
poker,757,PhilGalfond,false,false,138,138,0,32146,1174,1169,5,4671,111113.0,-106442.0
poker,755,EdogPoker,false,false,124,124,0,28314,754,753,1,114820,97690.0,17130.0
poker,754,ESPN_Poker,false,false,503,503,0,27517,11110,3200,0,9340,105445.0,-96105.0
poker,761,Patrik_Antonius,false,false,13,13,0,21491,10,10,0,15,118357.0,-118342.0
poker,675,bluffmagazine,false,false,370,370,0,19484,5310,3200,0,9071,94242.0,-85171.0
poker,688,SavagePoker,false,false,835,835,0,18363,12963,3199,1,39298,83436.0,-44138.0
poker,758,AllenCunningham,false,false,119,119,0,17799,378,379,-1,7247,113702.0,-106455.0
poker,760,evybabee,false,false,99,99,0,13508,2491,2492,-1,26633,114030.0,-87397.0
poker,678,MariaHo,false,false,83,83,0,20202,2370,2354,16,19243,95217.0,-75974.0
poker,765,HuckleberrySeed,false,false,133,133,0,21365,692,691,1,2274,122910.0,-120636.0
poker,767,PokerStarsBlog,false,false,127,127,0,21009,2661,2707,-46,3794,127079.0,-123285.0
poker,759,KaraOTR,false,false,504,504,0,17641,8913,3194,6,66874,118344.0,-51470.0
poker,775,gus_hansen,false,false,289,289,0,13141,1,1,0,1,140895.0,-140894.0
poker,671,WorldPokerTour,false,false,764,764,0,24681,1268,1273,-5,2299,117579.0,-115280.0
poker,762,JustinBonomo,false,false,223,223,0,12516,1018,1019,-1,285865,118681.0,167184.0
poker,769,elkypoker,false,false,97,97,0,17703,629,643,-14,2188,127689.0,-125501.0
poker,674,TiffnyMichelle,false,false,31,31,0,16146,1836,1836,0,819,105986.0,-105167.0
poker,645,Ali_Nejad,false,false,394,394,0,932635,1298,1310,-12,3029,116212.0,-113183.0
poker,764,thehitwoman,false,false,89,89,0,10423,639,639,0,515,123150.0,-122635.0
poker,770,RaSZi,false,false,247,247,0,16090,3295,3087,113,14003,129451.0,-115448.0
poker,763,JeffMadsenobv,false,false,205,205,0,11269,7554,3177,23,263199,120100.0,143099.0
poker,766,PrahladFriedman,false,false,264,264,0,12185,1621,1617,4,18337,123678.0,-105341.0
poker,788,FullTiltPoker,false,false,287,287,0,25841,3639,3199,1,7796,165212.0,-157416.0
poker,704,Roothlus,false,false,682,778,-96,10768,5341,4592,-1392,99552,112438.0,-12886.0
poker,780,NormanChad,false,false,66,66,0,19870,1137,1127,10,4221,150994.0,-146773.0
poker,698,BoostedJ,false,false,377,377,0,42052,5950,3196,4,83784,113383.0,-29599.0
poker,692,wptliveupdates,false,false,714,714,0,13807,3929,3199,1,2594,107811.0,-105217.0
poker,714,CMONEYMAKER,false,false,294,294,0,12116,440,440,0,1428,114335.0,-112907.0
poker,776,LaceyJones,false,false,278,278,0,15592,5095,3176,24,55774,144981.0,-89207.0
