Name,Group1,Group2,Tie_number,Competing_lists,FF_bin_degree,FF_bin_in_degree,FF_bin_out_degree,FF_bin_betweeness,FF_own_group_in_volume,FF_other_group_in_volume,FF_own_group_out_volume,FF_other_group_out_volume,AT_bin_degree,AT_bin_in_degree,AT_bin_out_degree,AT_bin_betweeness,AT_volume_in,AT_volume_out,AT_own_group_in_volume,AT_other_group_in_volume,AT_own_group_out_volume,AT_other_group_out_volume,RT_volume_in,RT_volume_out,RT_own_group_in_volume,RT_other_group_in_volume,RT_own_group_out_volume,RT_other_group_out_volume
jeffreypjacobs,branding,gambling,226.0,1,0.44776119403,0.253731343284,0.194029850746,0.0145428744029,42.0,9.0,35.0,4.0,0.0248756218905,0.0149253731343,0.00995024875622,0.000342039800995,22.0,17.0,22.0,0,17.0,0,2.0,1.0,2.0,0,1.0,0
thepokerusablog,branding,gambling,226.0,1,0.353233830846,0.134328358209,0.218905472637,0.0229892500267,16.0,11.0,29.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
mywinningbets,branding,gambling,226.0,1,0.0547263681592,0.0199004975124,0.0348258706468,7.33384738643e-05,4.0,0,7.0,0,0.0149253731343,0.00497512437811,0.00995024875622,2.48756218905e-05,1.0,25.0,1.0,0,25.0,0,0,0,0,0,0,0
arronlock,branding,gambling,226.0,1,0.0149253731343,0.00995024875622,0.00497512437811,1.90074954513e-05,2.0,0,1.0,0,0.00497512437811,0.0,0.00497512437811,0.0,0,2.0,0,0,2.0,0,0,0,0,0,0,0
Gameon_Casino,branding,gambling,226.0,1,0.0796019900498,0.044776119403,0.0348258706468,0.000668698932927,9.0,0,7.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
williger,branding,gambling,226.0,1,0.597014925373,0.303482587065,0.293532338308,0.0877021913161,38.0,23.0,37.0,22.0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0
keithferrazzi,branding,gambling,226.0,1,0.169154228856,0.0796019900498,0.089552238806,0.000774536802196,16.0,0,17.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
brant_kelsey,branding,gambling,226.0,1,0.213930348259,0.124378109453,0.089552238806,0.00721784351195,23.0,2.0,18.0,0,0.0199004975124,0.0149253731343,0.00497512437811,0.000308872305141,4.0,3.0,4.0,0,3.0,0,1.0,0,1.0,0,0,0
denverpokerdude,branding,gambling,226.0,2,0.482587064677,0.248756218905,0.233830845771,0.0466529756136,27.0,23.0,24.0,23.0,0.0199004975124,0.0199004975124,0.0,0.0,5.0,0,4.0,1.0,0,0,0,0,0,0,0,0
gamblinghappy,branding,gambling,226.0,1,0.363184079602,0.139303482587,0.223880597015,0.033072129682,26.0,2.0,43.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Sportsbook_com,branding,gambling,226.0,1,0.258706467662,0.124378109453,0.134328358209,0.0555346231759,19.0,6.0,20.0,7.0,0.0149253731343,0.0149253731343,0.0,0.0,7.0,0,7.0,0,0,0,0,33.0,0,0,33.0,0
BridgetAyers,branding,gambling,226.0,1,0.308457711443,0.144278606965,0.164179104478,0.0112319528094,26.0,3.0,28.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
NealSchaffer,branding,gambling,226.0,2,0.532338308458,0.253731343284,0.278606965174,0.0240014177085,40.0,11.0,45.0,11.0,0.0298507462687,0.0149253731343,0.0149253731343,0.00242537313433,5.0,6.0,5.0,0,6.0,0,0,0,0,0,0,0
thesportswinner,branding,gambling,226.0,1,0.139303482587,0.0597014925373,0.0796019900498,0.00149011452348,12.0,0,16.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0
TwtPOKERdotcom,branding,gambling,226.0,1,0.0746268656716,0.044776119403,0.0298507462687,0.000246868649993,9.0,0,5.0,1.0,0.0199004975124,0.0,0.0199004975124,0.0,0,4.0,0,0,4.0,0,0,0,0,0,0,0
BeterZ,branding,gambling,226.0,1,0.363184079602,0.169154228856,0.194029850746,0.0274415765538,19.0,15.0,22.0,17.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
MarketLikeAChik,branding,gambling,226.0,1,0.248756218905,0.109452736318,0.139303482587,0.00500061596402,21.0,1.0,24.0,4.0,0.00995024875622,0.0,0.00995024875622,0.0,0,8.0,0,0,8.0,0,0,0,0,0,0,0
maryvandewiel,branding,gambling,226.0,1,0.199004975124,0.089552238806,0.109452736318,0.00163503997499,16.0,2.0,19.0,3.0,0.0298507462687,0.0,0.0298507462687,0.0,0,28.0,0,0,28.0,0,2.0,0,2.0,0,0,0
statmyles,branding,gambling,226.0,1,0.0995024875622,0.0398009950249,0.0597014925373,0.000925214820099,8.0,0,12.0,0,0.0597014925373,0.0298507462687,0.0298507462687,0.000340381426202,29.0,79.0,29.0,0,79.0,0,11.0,12.0,11.0,0,12.0,0
juliasmola,branding,gambling,226.0,1,0.487562189055,0.203980099502,0.283582089552,0.0354701729026,29.0,12.0,40.0,17.0,0.0199004975124,0.00995024875622,0.00995024875622,0.00114635157546,2.0,8.0,2.0,0,8.0,0,0,0,0,0,0,0
RickBakas,branding,gambling,226.0,2,0.258706467662,0.169154228856,0.089552238806,0.0108671921832,30.0,4.0,16.0,2.0,0.0199004975124,0.0149253731343,0.00497512437811,0.000820895522388,5.0,1.0,3.0,2.0,1.0,0,0,0,0,0,0,0
G2GBET,branding,gambling,226.0,1,0.114427860697,0.0547263681592,0.0597014925373,0.000898520810615,11.0,0,12.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
AndrewMueller,branding,gambling,226.0,1,0.303482587065,0.144278606965,0.1592039801,0.00495376102825,29.0,0,31.0,1.0,0.0348258706468,0.0149253731343,0.0199004975124,0.00453772802653,25.0,37.0,25.0,0,37.0,0,2.0,0,2.0,0,0,0
love2wager,branding,gambling,226.0,1,0.0746268656716,0.0298507462687,0.044776119403,0.000659862339174,6.0,0,9.0,0,0.0199004975124,0.0,0.0199004975124,0.0,0,43.0,0,0,43.0,0,1.0,3.0,1.0,0,3.0,0
brandexpression,branding,gambling,226.0,1,0.189054726368,0.109452736318,0.0796019900498,0.00971439595602,22.0,0,16.0,0,0.0945273631841,0.0547263681592,0.0398009950249,0.0105928689884,43.0,23.0,43.0,0,23.0,0,13.0,0,13.0,0,0,0
DarrenWMoody,branding,gambling,226.0,1,0.353233830846,0.164179104478,0.189054726368,0.018711480817,29.0,4.0,33.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
vegasbedwards,branding,gambling,226.0,1,0.0845771144279,0.0398009950249,0.044776119403,0.000911915209654,8.0,0,9.0,0,0.0298507462687,0.0149253731343,0.0149253731343,0.00013184079602,4.0,7.0,4.0,0,7.0,0,22.0,3.0,22.0,0,3.0,0
rockstarbrands,branding,gambling,226.0,1,0.537313432836,0.218905472637,0.318407960199,0.0330358917989,44.0,0,64.0,0,0.0348258706468,0.0199004975124,0.0149253731343,0.00149668325041,11.0,5.0,11.0,0,5.0,0,0,20.0,0,0,20.0,0
CarolinaGambler,branding,gambling,226.0,1,0.144278606965,0.0646766169154,0.0796019900498,0.00463472120333,12.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3.0,0,0,3.0,0
wedoitallvegas,branding,gambling,226.0,1,0.268656716418,0.139303482587,0.129353233831,0.0111652768186,21.0,7.0,17.0,9.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
pramitjnathan,branding,gambling,226.0,2,0.616915422886,0.303482587065,0.313432835821,0.0629796216472,50.0,11.0,51.0,12.0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0
Straguzzi,branding,gambling,226.0,1,0.149253731343,0.0497512437811,0.0995024875622,0.000925356518015,10.0,0,20.0,0,0.0248756218905,0.00497512437811,0.0199004975124,6.21890547264e-06,4.0,18.0,4.0,0,18.0,0,0,5.0,0,0,5.0,0
NYJetLife,branding,gambling,226.0,1,0.0646766169154,0.0398009950249,0.0248756218905,0.00262303747695,7.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
SterlingBrands,branding,gambling,226.0,1,0.0796019900498,0.0348258706468,0.044776119403,0.000859326733681,7.0,0,9.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0
jefsmack,branding,gambling,226.0,1,0.00995024875622,0.00497512437811,0.00497512437811,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
TheDavid_A,branding,gambling,226.0,1,0.303482587065,0.149253731343,0.154228855721,0.00897978385974,30.0,0,31.0,0,0.0149253731343,0.0,0.0149253731343,0.0,0,5.0,0,0,5.0,0,0,0,0,0,0,0
beatingthebook,branding,gambling,226.0,1,0.114427860697,0.0845771144279,0.0298507462687,0.00122844092036,17.0,0,6.0,0,0.0696517412935,0.0348258706468,0.0348258706468,0.00158615651899,56.0,62.0,56.0,0,62.0,0,25.0,13.0,25.0,0,13.0,0
MagicSauceMedia,branding,gambling,226.0,2,0.457711442786,0.208955223881,0.248756218905,0.0120334424427,38.0,4.0,43.0,7.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
GamingCounsel,branding,gambling,226.0,1,0.0547263681592,0.0348258706468,0.0199004975124,0.00920051743374,7.0,0,4.0,0,0.0298507462687,0.0149253731343,0.0149253731343,0.000261194029851,18.0,8.0,18.0,0,8.0,0,1.0,13.0,1.0,0,13.0,0
DocsSports,branding,gambling,226.0,1,0.114427860697,0.0497512437811,0.0646766169154,0.00141956778733,10.0,0,13.0,0,0.00497512437811,0.00497512437811,0.0,0.0,10.0,0,10.0,0,0,0,0,0,0,0,0,0
Brandyourself,branding,gambling,226.0,2,0.248756218905,0.129353233831,0.119402985075,0.0022528959047,24.0,2.0,22.0,2.0,0.0199004975124,0.0199004975124,0.0,0.0,5.0,0,5.0,0,0,0,0,3.0,0,0,3.0,0
RobertPfeifer,branding,gambling,226.0,1,0.0248756218905,0.0199004975124,0.00497512437811,3.17756330829e-05,4.0,0,1.0,0,0.00995024875622,0.0,0.00995024875622,0.0,0,4.0,0,0,4.0,0,0,0,0,0,0,0
movingbrands,branding,gambling,226.0,1,0.089552238806,0.0696517412935,0.0199004975124,0.000265150435264,14.0,0,4.0,0,0.0149253731343,0.00995024875622,0.00497512437811,6.21890547264e-05,2.0,1.0,2.0,0,1.0,0,2.0,0,2.0,0,0,0
DenVan,branding,gambling,226.0,1,0.383084577114,0.174129353234,0.208955223881,0.010206116159,34.0,1.0,40.0,2.0,0.0398009950249,0.0248756218905,0.0149253731343,0.00131218905473,8.0,21.0,8.0,0,21.0,0,0,0,0,0,0,0
betsmartmedia,branding,gambling,226.0,1,0.0298507462687,0.0248756218905,0.00497512437811,5.45241405909e-05,5.0,0,1.0,0,0.00497512437811,0.0,0.00497512437811,0.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0
sportsmemo,branding,gambling,226.0,1,0.0646766169154,0.0547263681592,0.00995024875622,0.00124489759808,11.0,0,2.0,0,0.0199004975124,0.00995024875622,0.00995024875622,0.0,39.0,6.0,39.0,0,6.0,0,24.0,2.0,24.0,0,2.0,0
BettorFan,branding,gambling,226.0,1,0.0746268656716,0.0398009950249,0.0348258706468,0.000434404716391,8.0,0,7.0,0,0.00995024875622,0.0,0.00995024875622,0.0,0,2.0,0,0,2.0,0,0,0,0,0,0,0
thebrandbuilder,branding,gambling,226.0,3,0.512437810945,0.26368159204,0.248756218905,0.0455989526807,53.0,0,50.0,0,0.10447761194,0.0796019900498,0.0248756218905,0.00758084577114,99.0,48.0,99.0,0,48.0,0,3.0,0,3.0,0,0,0
evoklarry,branding,gambling,226.0,4,0.34328358209,0.179104477612,0.164179104478,0.016501342861,30.0,6.0,26.0,7.0,0.00995024875622,0.00497512437811,0.00497512437811,0.000149253731343,1.0,1.0,1.0,0,0,1.0,3.0,0,3.0,0,0,0
blancheagency,branding,gambling,226.0,1,0.0845771144279,0.0298507462687,0.0547263681592,0.000315396014396,6.0,0,10.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
landor_dot_com,branding,gambling,226.0,1,0.298507462687,0.139303482587,0.1592039801,0.0273850361577,28.0,0,32.0,0,0.0149253731343,0.0149253731343,0.0,0.0,3.0,0,3.0,0,0,0,10.0,2.0,10.0,0,2.0,0
chadmillman,branding,gambling,226.0,1,0.179104477612,0.124378109453,0.0547263681592,0.00304757356818,25.0,0,11.0,0,0.0796019900498,0.0597014925373,0.0199004975124,0.00114248203427,30.0,5.0,30.0,0,5.0,0,100.0,8.0,100.0,0,8.0,0
thebrandingfarm,branding,gambling,226.0,1,0.0696517412935,0.0298507462687,0.0398009950249,0.000129264352575,6.0,0,8.0,0,0.00497512437811,0.00497512437811,0.0,0.0,2.0,0,2.0,0,0,0,0,0,0,0,0,0
ubergio,branding,gambling,226.0,1,0.174129353234,0.0845771144279,0.089552238806,0.00185310697413,17.0,0,18.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
AnneFitzgerald,branding,gambling,226.0,1,0.258706467662,0.10447761194,0.154228855721,0.0196626262327,19.0,2.0,23.0,8.0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0
PLBetExchange,branding,gambling,226.0,1,0.0796019900498,0.0348258706468,0.044776119403,0.000745148605315,7.0,0,9.0,0,0.0149253731343,0.00497512437811,0.00995024875622,0.0,1.0,5.0,1.0,0,5.0,0,0,0,0,0,0,0
jeremywaite,branding,gambling,226.0,1,0.0746268656716,0.0398009950249,0.0348258706468,0.000369745750024,8.0,0,7.0,0,0.0199004975124,0.00995024875622,0.00995024875622,0.000385572139303,4.0,3.0,4.0,0,3.0,0,3.0,0,3.0,0,0,0
I_Nelson_Rose,branding,gambling,226.0,1,0.00995024875622,0.00995024875622,0.0,0.0,2.0,0,0,0,0.00497512437811,0.00497512437811,0.0,0.0,2.0,0,2.0,0,0,0,1.0,0,1.0,0,0,0
Brandkarma,branding,gambling,226.0,2,0.313432835821,0.144278606965,0.169154228856,0.00916298940005,28.0,1.0,31.0,3.0,0.0199004975124,0.00497512437811,0.0149253731343,0.000389718076285,1.0,3.0,1.0,0,3.0,0,2.0,0,2.0,0,0,0
kauf,branding,gambling,226.0,1,0.313432835821,0.179104477612,0.134328358209,0.0085842843386,30.0,6.0,24.0,3.0,0.0199004975124,0.00995024875622,0.00995024875622,0.000348258706468,2.0,2.0,2.0,0,2.0,0,1.0,0,1.0,0,0,0
VegasRunner,branding,gambling,226.0,1,0.154228855721,0.124378109453,0.0298507462687,0.00105108993509,25.0,0,6.0,0,0.0995024875622,0.0646766169154,0.0348258706468,0.00342370488826,96.0,54.0,96.0,0,54.0,0,4.0,174.0,4.0,0,173.0,1.0
pworthington,branding,gambling,226.0,1,0.089552238806,0.0497512437811,0.0398009950249,0.0042176377325,10.0,0,8.0,0,0.00995024875622,0.00497512437811,0.00497512437811,0.0,2.0,2.0,2.0,0,2.0,0,0,0,0,0,0,0
FootballJesus,branding,gambling,226.0,1,0.169154228856,0.114427860697,0.0547263681592,0.00335833301312,23.0,0,11.0,0,0.0746268656716,0.044776119403,0.0298507462687,0.00804442075338,74.0,16.0,74.0,0,16.0,0,0,46.0,0,0,46.0,0
colindrummond,branding,gambling,226.0,2,0.208955223881,0.109452736318,0.0995024875622,0.00401354982875,21.0,1.0,19.0,1.0,0.00497512437811,0.0,0.00497512437811,0.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0
gracesmith,branding,gambling,226.0,1,0.0796019900498,0.0348258706468,0.044776119403,0.0107088458261,7.0,0,9.0,0,0.00995024875622,0.00995024875622,0.0,0.0,5.0,0,5.0,0,0,0,0,0,0,0,0,0
AccuScore,branding,gambling,226.0,1,0.1592039801,0.0746268656716,0.0845771144279,0.00216448980903,15.0,0,17.0,0,0.00995024875622,0.00497512437811,0.00497512437811,0.000136815920398,9.0,1.0,9.0,0,1.0,0,0,5.0,0,0,4.0,1.0
antoifox,branding,gambling,226.0,1,0.0995024875622,0.0497512437811,0.0497512437811,0.0025363166554,7.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,1.0,1.0,0,1.0,0
zyngapoker,branding,gambling,226.0,1,0.0646766169154,0.0398009950249,0.0248756218905,0.00140867438423,8.0,0,5.0,0,0.00497512437811,0.0,0.00497512437811,0.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0
MarketYourself,branding,gambling,226.0,1,0.0945273631841,0.0398009950249,0.0547263681592,0.00211298691362,8.0,0,10.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
ToddFuhrman,branding,gambling,226.0,1,0.174129353234,0.089552238806,0.0845771144279,0.005169670372,18.0,0,17.0,0,0.129353233831,0.0796019900498,0.0497512437811,0.00492362591803,214.0,114.0,214.0,0,114.0,0,53.0,24.0,53.0,0,24.0,0
smtmsports,branding,gambling,226.0,1,0.179104477612,0.0348258706468,0.144278606965,0.0026835403621,7.0,0,29.0,0,0.0199004975124,0.00995024875622,0.00995024875622,2.48756218905e-05,5.0,9.0,5.0,0,9.0,0,0,0,0,0,0,0
MariusUrsache,branding,gambling,226.0,1,0.044776119403,0.0248756218905,0.0199004975124,0.00014717865854,5.0,0,4.0,0,0.0199004975124,0.00995024875622,0.00995024875622,0.0,7.0,4.0,7.0,0,4.0,0,2.0,2.0,2.0,0,2.0,0
RJinVegas,branding,gambling,226.0,1,0.169154228856,0.114427860697,0.0547263681592,0.0325990114858,21.0,2.0,9.0,2.0,0.0696517412935,0.044776119403,0.0248756218905,0.00705652294085,40.0,66.0,40.0,0,66.0,0,124.0,11.0,124.0,0,11.0,0
TrustBranding,branding,gambling,226.0,1,0.338308457711,0.1592039801,0.179104477612,0.0056691972556,27.0,5.0,29.0,7.0,0.00497512437811,0.0,0.00497512437811,0.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0
damonroberts,branding,gambling,226.0,1,0.154228855721,0.0646766169154,0.089552238806,0.00197042557304,13.0,0,18.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
PartyPoker,branding,gambling,226.0,2,0.0149253731343,0.0149253731343,0.0,0.0,3.0,0,0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0
Gaming_Alerts,branding,gambling,226.0,1,0.0945273631841,0.0398009950249,0.0547263681592,0.00493726523636,7.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
cubedweller,branding,gambling,226.0,1,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,0,1.0,0,0,1.0,0
joegreenz,branding,gambling,226.0,1,0.134328358209,0.0696517412935,0.0646766169154,0.00160735193158,14.0,0,13.0,0,0.0149253731343,0.0149253731343,0.0,0.0,4.0,0,4.0,0,0,0,0,0,0,0,0,0
GraemeCrossley,branding,gambling,226.0,1,0.199004975124,0.114427860697,0.0845771144279,0.00220956216584,23.0,0,17.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
weliketogamble,branding,gambling,226.0,1,0.28855721393,0.124378109453,0.164179104478,0.0117170467748,24.0,1.0,31.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FreeMoneyCasino,branding,gambling,226.0,1,0.308457711443,0.154228855721,0.154228855721,0.0299694593901,21.0,10.0,21.0,10.0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0
USCasinoFinder,branding,gambling,226.0,1,0.0497512437811,0.0149253731343,0.0348258706468,0.000594870565914,3.0,0,7.0,0,0.00995024875622,0.0,0.00995024875622,0.0,0,3.0,0,0,3.0,0,0,0,0,0,0,0
betfirmsjack,branding,gambling,226.0,1,0.318407960199,0.144278606965,0.174129353234,0.0560744578067,25.0,4.0,31.0,4.0,0.0149253731343,0.00995024875622,0.00497512437811,0.000106550580431,2.0,2.0,2.0,0,2.0,0,1.0,0,1.0,0,0,0
TheSportsMarket,branding,gambling,226.0,1,0.0796019900498,0.0248756218905,0.0547263681592,0.000303836030692,5.0,0,11.0,0,0.0547263681592,0.00995024875622,0.044776119403,0.000266307352128,9.0,108.0,9.0,0,108.0,0,7.0,11.0,7.0,0,11.0,0
goBookmaker,branding,gambling,226.0,1,0.223880597015,0.0597014925373,0.164179104478,0.00370083051698,12.0,0,33.0,0,0.00497512437811,0.0,0.00497512437811,0.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0
aaronparkinson,branding,gambling,226.0,1,0.134328358209,0.089552238806,0.044776119403,0.000737136413812,3.0,15.0,0,9.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
BetinternetLive,branding,gambling,226.0,1,0.358208955224,0.1592039801,0.199004975124,0.0253526479721,26.0,6.0,34.0,6.0,0.00497512437811,0.00497512437811,0.0,0.0,2.0,0,2.0,0,0,0,0,0,0,0,0,0
Turulillo,branding,gambling,226.0,1,0.0398009950249,0.0398009950249,0.0,0.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
AustralianBrand,branding,gambling,226.0,1,0.0199004975124,0.0199004975124,0.0,0.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
acjandler,branding,gambling,226.0,2,0.154228855721,0.0746268656716,0.0796019900498,0.000896793269703,14.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
BrandPoliceNYC,branding,gambling,226.0,1,0.0845771144279,0.0348258706468,0.0497512437811,0.000601917813164,7.0,0,10.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
CocoaCasino,branding,gambling,226.0,1,0.10447761194,0.0248756218905,0.0796019900498,0.000467715115659,5.0,0,16.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
ibranding,branding,gambling,226.0,1,0.0149253731343,0.0149253731343,0.0,0.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
StealinHome,branding,gambling,226.0,1,0.0746268656716,0.0199004975124,0.0547263681592,0.000440568114657,4.0,0,10.0,1.0,0.044776119403,0.00995024875622,0.0348258706468,0.000155472636816,10.0,67.0,10.0,0,67.0,0,0,11.0,0,0,11.0,0
GamingAffiliate,branding,gambling,226.0,1,0.044776119403,0.044776119403,0.0,0.0,9.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
pfake,branding,gambling,226.0,1,0.00497512437811,0.00497512437811,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
JESS3,branding,gambling,226.0,1,0.179104477612,0.0646766169154,0.114427860697,0.00304820838298,13.0,0,21.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,4.0,1.0,0,4.0,0
vernonsnate,branding,gambling,226.0,1,0.26368159204,0.119402985075,0.144278606965,0.00440295054769,5.0,19.0,9.0,20.0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,0,1.0,0,0,1.0,0,1.0,0,0,0
peopledesign,branding,gambling,226.0,1,0.114427860697,0.0497512437811,0.0646766169154,0.0126895261693,9.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
CoversSports,branding,gambling,226.0,1,0.268656716418,0.139303482587,0.129353233831,0.0320595310745,28.0,0,26.0,0,0.0845771144279,0.0845771144279,0.0,0.0,108.0,0,108.0,0,0,0,0,30.0,0,0,30.0,0
tlloyd25,branding,gambling,226.0,1,0.203980099502,0.0995024875622,0.10447761194,0.00153777961235,20.0,0,21.0,0,0.0149253731343,0.00497512437811,0.00995024875622,0.0,2.0,2.0,2.0,0,2.0,0,1.0,1.0,1.0,0,1.0,0
louislouna,branding,gambling,226.0,1,0.139303482587,0.119402985075,0.0199004975124,0.00591537385995,24.0,0,4.0,0,0.044776119403,0.00995024875622,0.0348258706468,0.00145936981758,6.0,15.0,6.0,0,15.0,0,9.0,8.0,9.0,0,8.0,0
brandbison,branding,gambling,226.0,1,0.0597014925373,0.0348258706468,0.0248756218905,0.000419037365408,7.0,0,4.0,1.0,0.00497512437811,0.0,0.00497512437811,0.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0
Gameon_Bingo,branding,gambling,226.0,1,0.0497512437811,0.0348258706468,0.0149253731343,0.0003678227304,7.0,0,3.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
mironescu,branding,gambling,226.0,1,0.1592039801,0.0696517412935,0.089552238806,0.0046301235809,14.0,0,18.0,0,0.0298507462687,0.00995024875622,0.0199004975124,0.000122305140962,5.0,9.0,5.0,0,9.0,0,4.0,5.0,4.0,0,5.0,0
BrandRanter,branding,gambling,226.0,1,0.253731343284,0.124378109453,0.129353233831,0.00229005319495,24.0,1.0,25.0,1.0,0.0348258706468,0.00995024875622,0.0248756218905,0.0017723880597,14.0,19.0,14.0,0,19.0,0,0,0,0,0,0,0
ChareeKlimek,branding,gambling,226.0,1,0.238805970149,0.124378109453,0.114427860697,0.00321176679802,24.0,1.0,22.0,1.0,0.0248756218905,0.00995024875622,0.0149253731343,0.000727611940299,35.0,11.0,35.0,0,11.0,0,0,0,0,0,0,0
omalleypicks,branding,gambling,226.0,1,0.208955223881,0.0696517412935,0.139303482587,0.00370511691667,14.0,0,28.0,0,0.0348258706468,0.0149253731343,0.0199004975124,0.00588909618574,39.0,5.0,39.0,0,5.0,0,13.0,4.0,13.0,0,4.0,0
CFOCoach,branding,gambling,226.0,2,0.233830845771,0.109452736318,0.124378109453,0.00184879075761,22.0,0,25.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
BillVick,branding,gambling,226.0,2,0.233830845771,0.109452736318,0.124378109453,0.0020838005478,22.0,0,25.0,0,0.0149253731343,0.00497512437811,0.00995024875622,0.000286069651741,1.0,2.0,1.0,0,2.0,0,0,0,0,0,0,0
TheNUNUS,branding,gambling,226.0,1,0.0845771144279,0.0845771144279,0.0,0.0,15.0,2.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
PrismCasino,branding,gambling,226.0,1,0.223880597015,0.139303482587,0.0845771144279,0.00446133278948,18.0,10.0,9.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,1.0,1.0,0,1.0,0
JimProGambler,branding,gambling,226.0,1,0.0547263681592,0.0149253731343,0.0398009950249,0.0021476365303,2.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
oggs,branding,gambling,226.0,1,0.044776119403,0.0149253731343,0.0298507462687,0.000240851244407,3.0,0,6.0,0,0.00497512437811,0.0,0.00497512437811,0.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0
casinotoday,branding,gambling,226.0,1,0.248756218905,0.0796019900498,0.169154228856,0.0076460434416,16.0,0,34.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
