Name,Group1,Group2,Number_between_ties,Competing_lists,FF_bin_degree,FF_bin_in_degree,FF_bin_out_degree,FF_bin_betweeness,FF_own_group_in_volume,FF_other_group_in_volume,FF_own_group_out_volume,FF_other_group_out_volume,AT_bin_degree,AT_bin_in_degree,AT_bin_out_degree,AT_bin_betweeness,AT_volume_in,AT_volume_out,AT_own_group_in_volume,AT_other_group_in_volume,AT_own_group_out_volume,AT_other_group_out_volume,RT_total_volume_in,RT_total_volume_out,RT_own_group_in_volume,RT_other_group_in_volume,RT_own_group_out_volume,RT_other_group_out_volume
nprscottsimon,politics_news,director,274.0,1,0.124378109453,0.0995024875622,0.0248756218905,0.000492904915013,18.0,2.0,4.0,1.0,0.00497512437811,0.0,0.00497512437811,0.0,0,1.0,0,0,0,1.0,1.0,0,1.0,0,0,0
HouseFloor,politics_news,director,274.0,1,0.114427860697,0.0945273631841,0.0199004975124,0.000188266298931,19.0,0,4.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
glennbeck,politics_news,director,274.0,1,0.109452736318,0.0995024875622,0.00995024875622,1.39369311485e-05,20.0,0,2.0,0,0.00995024875622,0.00995024875622,0.0,0.0,11.0,0,11.0,0,0,0,1.0,0,1.0,0,0,0
cnnbrk,politics_news,director,274.0,5,0.338308457711,0.313432835821,0.0248756218905,0.0141028683511,44.0,19.0,5.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,20.0,105.0,20.0,0,105.0,0
SkyNews,politics_news,director,274.0,1,0.0995024875622,0.0547263681592,0.044776119403,0.00522477826591,11.0,0,9.0,0,0.00497512437811,0.0,0.00497512437811,0.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0
fivethirtyeight,politics_news,director,274.0,3,0.258706467662,0.1592039801,0.0995024875622,0.00558242059808,30.0,2.0,20.0,0,0.00497512437811,0.0,0.00497512437811,0.0,0,2.0,0,0,2.0,0,32.0,5.0,31.0,1.0,5.0,0
nytimespolitics,politics_news,director,274.0,1,0.119402985075,0.119402985075,0.0,0.0,24.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5.0,0,5.0,0,0,0
seanhannity,politics_news,director,274.0,1,0.248756218905,0.119402985075,0.129353233831,0.00102537089791,24.0,0,26.0,0,0.0646766169154,0.0149253731343,0.0497512437811,0.00417910447761,7.0,48.0,7.0,0,48.0,0,0,25.0,0,0,25.0,0
dannylaceyfilm,politics_news,director,274.0,1,0.124378109453,0.0398009950249,0.0845771144279,0.00543692677887,8.0,0,16.0,1.0,0.044776119403,0.0199004975124,0.0248756218905,0.00842537341045,37.0,99.0,37.0,0,99.0,0,34.0,8.0,34.0,0,8.0,0
Heritage,politics_news,director,274.0,1,0.626865671642,0.1592039801,0.467661691542,0.00961633760364,32.0,0,92.0,2.0,0.0298507462687,0.0149253731343,0.0149253731343,0.00460199004975,4.0,5.0,4.0,0,5.0,0,2.0,17.0,2.0,0,17.0,0
michellemalkin,politics_news,director,274.0,2,0.477611940299,0.154228855721,0.323383084577,0.00564959854682,31.0,0,64.0,1.0,0.0149253731343,0.00995024875622,0.00497512437811,0.00365671641791,20.0,2.0,20.0,0,2.0,0,2.0,0,2.0,0,0,0
cnni,politics_news,director,274.0,1,0.114427860697,0.089552238806,0.0248756218905,0.00013088909635,16.0,2.0,5.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,72.0,10.0,71.0,1.0,10.0,0
politifact,politics_news,director,274.0,1,0.537313432836,0.119402985075,0.417910447761,0.0100650110424,24.0,0,82.0,2.0,0.0149253731343,0.0,0.0149253731343,0.0,0,3.0,0,0,3.0,0,52.0,2.0,50.0,2.0,2.0,0
wingrove,politics_news,director,274.0,1,0.10447761194,0.0298507462687,0.0746268656716,0.00596175727124,6.0,0,13.0,2.0,0.044776119403,0.0149253731343,0.0298507462687,0.00424256161196,42.0,70.0,42.0,0,68.0,2.0,19.0,1.0,19.0,0,1.0,0
RealRonHoward,politics_news,director,274.0,1,0.134328358209,0.0995024875622,0.0348258706468,0.00531867392713,20.0,0,5.0,2.0,0.0298507462687,0.0298507462687,0.0,0.0,13.0,0,12.0,1.0,0,0,13.0,6.0,12.0,1.0,6.0,0
derekpike,politics_news,director,274.0,1,0.0597014925373,0.0149253731343,0.044776119403,0.00345561577781,3.0,0,7.0,2.0,0.0199004975124,0.00497512437811,0.0149253731343,0.00160432127947,1.0,5.0,1.0,0,5.0,0,0,0,0,0,0,0
TAJ_TPK,politics_news,director,274.0,1,0.0547263681592,0.0298507462687,0.0248756218905,0.0138704452549,6.0,0,5.0,0,0.0298507462687,0.0248756218905,0.00497512437811,7.46268656716e-05,15.0,2.0,15.0,0,2.0,0,0,6.0,0,0,6.0,0
EyeOfJackieChan,politics_news,director,274.0,2,0.0248756218905,0.0248756218905,0.0,0.0,4.0,1.0,0,0,0.00995024875622,0.00497512437811,0.00497512437811,0.0,4.0,5.0,4.0,0,5.0,0,7.0,1.0,7.0,0,1.0,0
RepPaulRyan,politics_news,director,274.0,1,0.129353233831,0.129353233831,0.0,0.0,26.0,0,0,0,0.00995024875622,0.00995024875622,0.0,0.0,3.0,0,3.0,0,0,0,29.0,0,29.0,0,0,0
edgarwright,politics_news,director,274.0,4,0.422885572139,0.194029850746,0.228855721393,0.122493404478,39.0,0,36.0,10.0,0.154228855721,0.089552238806,0.0646766169154,0.0401507960506,106.0,34.0,106.0,0,34.0,0,37.0,27.0,37.0,0,27.0,0
marklevinshow,politics_news,director,274.0,1,0.0497512437811,0.0497512437811,0.0,0.0,10.0,0,0,0,0.0149253731343,0.00995024875622,0.00497512437811,0.000149253731343,11.0,1.0,11.0,0,1.0,0,14.0,0,14.0,0,0,0
NoelClarke,politics_news,director,274.0,1,0.0298507462687,0.00995024875622,0.0199004975124,8.18172234528e-05,2.0,0,1.0,3.0,0.00497512437811,0.0,0.00497512437811,0.0,0,2.0,0,0,2.0,0,2.0,0,2.0,0,0,0
TheSlyStallone,politics_news,director,274.0,2,0.0597014925373,0.0497512437811,0.00995024875622,0.00505502640029,8.0,2.0,1.0,1.0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,2.0,0,2.0,0,0,0
ferretprincess,politics_news,director,274.0,1,0.0248756218905,0.0149253731343,0.00995024875622,2.95819546605e-06,3.0,0,2.0,0,0.00497512437811,0.0,0.00497512437811,0.0,0,3.0,0,0,3.0,0,0,0,0,0,0,0
CatoInstitute,politics_news,director,274.0,1,0.363184079602,0.0945273631841,0.268656716418,0.00173607363132,19.0,0,53.0,1.0,0.0149253731343,0.00995024875622,0.00497512437811,0.00258706467662,2.0,1.0,2.0,0,1.0,0,5.0,4.0,5.0,0,4.0,0
BBCNews,politics_news,director,274.0,1,0.0945273631841,0.0845771144279,0.00995024875622,6.85421198481e-05,15.0,2.0,2.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,1.0,495.0,1.0,0,495.0,0
ThatKevinSmith,politics_news,director,274.0,6,0.154228855721,0.144278606965,0.00995024875622,0.0160584378599,21.0,8.0,2.0,0,0.0497512437811,0.044776119403,0.00497512437811,0.000559701492537,14.0,1.0,14.0,0,1.0,0,9.0,1.0,8.0,1.0,1.0,0
RWZombie,politics_news,director,274.0,3,0.0646766169154,0.0497512437811,0.0149253731343,0.0034245225173,9.0,1.0,3.0,0,0.0149253731343,0.00995024875622,0.00497512437811,0.000213515754561,3.0,1.0,3.0,0,1.0,0,2.0,0,2.0,0,0,0
ChrisCuomo,politics_news,director,274.0,1,0.174129353234,0.0646766169154,0.109452736318,0.000557828720182,13.0,0,21.0,1.0,0.0199004975124,0.00497512437811,0.0149253731343,1.24378109453e-05,1.0,21.0,1.0,0,21.0,0,23.0,2.0,23.0,0,2.0,0
ENews,politics_news,director,274.0,1,0.0547263681592,0.0248756218905,0.0298507462687,0.0014482766384,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,53.0,24.0,52.0,1.0,24.0,0
Vigalondo,politics_news,director,274.0,1,0.0696517412935,0.0199004975124,0.0497512437811,0.0197539947522,4.0,0,10.0,0,0.0348258706468,0.0199004975124,0.0149253731343,0.00341204690832,18.0,13.0,18.0,0,13.0,0,3.0,8.0,3.0,0,8.0,0
eonline,politics_news,director,274.0,4,0.154228855721,0.0746268656716,0.0796019900498,0.0639927233192,9.0,6.0,8.0,8.0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,26.0,53.0,25.0,1.0,52.0,1.0
paulfeig,politics_news,director,274.0,3,0.149253731343,0.10447761194,0.044776119403,0.00572771687263,16.0,5.0,7.0,2.0,0.0199004975124,0.0199004975124,0.0,0.0,6.0,0,6.0,0,0,0,14.0,3.0,14.0,0,3.0,0
MatthewACherry,politics_news,director,274.0,1,0.149253731343,0.0199004975124,0.129353233831,0.0167959114511,4.0,0,21.0,5.0,0.0149253731343,0.00995024875622,0.00497512437811,0.0,6.0,2.0,6.0,0,2.0,0,1.0,1.0,1.0,0,1.0,0
markromanek,politics_news,director,274.0,1,0.154228855721,0.0796019900498,0.0746268656716,0.00698101212031,15.0,1.0,15.0,0,0.0398009950249,0.0298507462687,0.00995024875622,0.00637254205165,8.0,2.0,8.0,0,2.0,0,0,1.0,0,0,1.0,0
sutterink,politics_news,director,274.0,1,0.0597014925373,0.0348258706468,0.0248756218905,0.00285981228744,7.0,0,5.0,0,0.0298507462687,0.00497512437811,0.0248756218905,0.00191427781726,2.0,6.0,2.0,0,5.0,1.0,10.0,12.0,10.0,0,12.0,0
donnabrazile,politics_news,director,274.0,2,0.36815920398,0.129353233831,0.238805970149,0.00356285973821,25.0,1.0,47.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,17.0,141.0,5.0,12.0,141.0,0
nprpolitics,politics_news,director,274.0,1,0.328358208955,0.179104477612,0.149253731343,0.0057754378879,34.0,2.0,29.0,1.0,0.00995024875622,0.00497512437811,0.00497512437811,0.0,2.0,1.0,2.0,0,1.0,0,14.0,4.0,10.0,4.0,4.0,0
GregYaitanes,politics_news,director,274.0,1,0.0547263681592,0.0348258706468,0.0199004975124,0.000976067836307,7.0,0,2.0,2.0,0.0149253731343,0.0,0.0149253731343,0.0,0,10.0,0,0,9.0,1.0,2.0,8.0,2.0,0,8.0,0
darrenbousman,politics_news,director,274.0,1,0.00497512437811,0.0,0.00497512437811,0.0,0,0,1.0,0,0.00497512437811,0.00497512437811,0.0,0.0,2.0,0,2.0,0,0,0,0,0,0,0,0,0
JRichardKelly,politics_news,director,274.0,2,0.238805970149,0.0547263681592,0.18407960199,0.02028128707,11.0,0,29.0,8.0,0.089552238806,0.0348258706468,0.0547263681592,0.00912153819013,15.0,60.0,15.0,0,59.0,1.0,15.0,5.0,15.0,0,4.0,1.0
TIME,politics_news,director,274.0,4,0.283582089552,0.189054726368,0.0945273631841,0.00826760638048,35.0,3.0,19.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,0,1.0,0,0,4.0,0,3.0,1.0,0,0
norbuck,politics_news,director,274.0,1,0.109452736318,0.00497512437811,0.10447761194,0.00427592682325,0,1.0,6.0,15.0,0.00497512437811,0.00497512437811,0.0,0.0,4.0,0,0,4.0,0,0,0,77.0,0,0,22.0,55.0
rollcallpols,politics_news,director,274.0,1,0.258706467662,0.1592039801,0.0995024875622,0.00101492140848,32.0,0,20.0,0,0.0248756218905,0.00497512437811,0.0199004975124,7.46268656716e-05,2.0,12.0,2.0,0,12.0,0,1.0,92.0,1.0,0,92.0,0
BrettRatner,politics_news,director,274.0,1,0.189054726368,0.089552238806,0.0995024875622,0.0261401296386,17.0,1.0,14.0,6.0,0.0796019900498,0.0398009950249,0.0398009950249,0.022875716226,16.0,11.0,16.0,0,10.0,1.0,8.0,14.0,8.0,0,14.0,0
JamesGunn,politics_news,director,274.0,2,0.114427860697,0.0646766169154,0.0497512437811,0.00212911116139,13.0,0,10.0,0,0.0796019900498,0.0398009950249,0.0398009950249,0.0100334131246,68.0,26.0,68.0,0,26.0,0,70.0,7.0,70.0,0,7.0,0
BreakingNews,politics_news,director,274.0,4,0.452736318408,0.278606965174,0.174129353234,0.0410820296065,46.0,10.0,35.0,0,0.00497512437811,0.00497512437811,0.0,0.0,2.0,0,0,2.0,0,0,23.0,55.0,21.0,2.0,55.0,0
SkyNewsBreak,politics_news,director,274.0,1,0.0597014925373,0.0547263681592,0.00497512437811,9.68498872193e-05,9.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,40.0,0,40.0,0,0,0
FoxNews,politics_news,director,274.0,2,0.283582089552,0.154228855721,0.129353233831,0.00404196081074,30.0,1.0,26.0,0,0.0149253731343,0.0149253731343,0.0,0.0,4.0,0,4.0,0,0,0,1.0,13.0,1.0,0,12.0,1.0
mikeruiz1,politics_news,director,274.0,1,0.0149253731343,0.00995024875622,0.00497512437811,6.53571626616e-05,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
meetthepress,politics_news,director,274.0,1,0.154228855721,0.139303482587,0.0149253731343,0.000193794995082,28.0,0,3.0,0,0.0348258706468,0.00995024875622,0.0248756218905,0.00212686567164,2.0,7.0,2.0,0,7.0,0,3.0,6.0,3.0,0,6.0,0
El_Universal_Mx,politics_news,director,274.0,1,0.109452736318,0.0,0.109452736318,0.0,0,0,18.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
leeunkrich,politics_news,director,274.0,2,0.119402985075,0.0646766169154,0.0547263681592,0.00763879530515,12.0,1.0,8.0,3.0,0.044776119403,0.0199004975124,0.0248756218905,0.00431763496316,10.0,12.0,10.0,0,12.0,0,10.0,6.0,10.0,0,6.0,0
politico,politics_news,director,274.0,2,0.487562189055,0.208955223881,0.278606965174,0.0101194103815,39.0,3.0,56.0,0,0.0199004975124,0.0199004975124,0.0,0.0,4.0,0,4.0,0,0,0,33.0,0,33.0,0,0,0
JoeTrippi,politics_news,director,274.0,1,0.298507462687,0.164179104478,0.134328358209,0.0124398124144,32.0,1.0,24.0,3.0,0.0696517412935,0.0,0.0696517412935,0.0,0,26.0,0,0,22.0,4.0,4.0,98.0,1.0,3.0,98.0,0
AndrewBreitbart,politics_news,director,274.0,1,0.407960199005,0.0945273631841,0.313432835821,0.00586580628885,19.0,0,56.0,7.0,0.0199004975124,0.00497512437811,0.0149253731343,0.0,3.0,14.0,3.0,0,14.0,0,0,10.0,0,0,10.0,0
JoshSchwartz76,politics_news,director,274.0,1,0.0945273631841,0.00995024875622,0.0845771144279,0.000361741405618,2.0,0,12.0,5.0,0.00497512437811,0.0,0.00497512437811,0.0,0,1.0,0,0,1.0,0,17.0,3.0,17.0,0,3.0,0
Schwarzenegger,politics_news,director,274.0,2,0.55223880597,0.213930348259,0.338308457711,0.0958833404743,35.0,8.0,57.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,0,0,1.0,0,0
Slate,politics_news,director,274.0,1,0.18407960199,0.119402985075,0.0646766169154,0.0101982111525,20.0,4.0,13.0,0,0.0298507462687,0.0248756218905,0.00497512437811,0.001592039801,6.0,2.0,5.0,1.0,2.0,0,8.0,0,5.0,3.0,0,0
gregmottola,politics_news,director,274.0,2,0.0845771144279,0.0547263681592,0.0298507462687,0.00259288347956,10.0,1.0,6.0,0,0.0348258706468,0.0199004975124,0.0149253731343,0.00271783481858,13.0,15.0,13.0,0,15.0,0,2.0,3.0,2.0,0,3.0,0
andersoncooper,politics_news,director,274.0,3,0.223880597015,0.199004975124,0.0248756218905,0.00193242718774,28.0,12.0,5.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,0,1.0,0,0,31.0,0,30.0,1.0,0,0
steven_moffat,politics_news,director,274.0,1,0.0597014925373,0.044776119403,0.0149253731343,0.000845320433566,9.0,0,2.0,1.0,0.00995024875622,0.00497512437811,0.00497512437811,0.00238285677838,1.0,1.0,1.0,0,1.0,0,0,0,0,0,0,0
johnrackham,politics_news,director,274.0,2,0.114427860697,0.0298507462687,0.0845771144279,0.00152150730981,6.0,0,16.0,1.0,0.0398009950249,0.0149253731343,0.0248756218905,0.0079097567717,21.0,102.0,21.0,0,100.0,2.0,4.0,3.0,4.0,0,3.0,0
5tu,politics_news,director,274.0,2,0.149253731343,0.0597014925373,0.089552238806,0.00987155870159,12.0,0,18.0,0,0.0497512437811,0.0199004975124,0.0298507462687,0.00897140166357,52.0,40.0,52.0,0,40.0,0,6.0,20.0,6.0,0,20.0,0
rodrigocor7es,politics_news,director,274.0,1,0.0199004975124,0.0149253731343,0.00497512437811,0.000426564370659,3.0,0,1.0,0,0.0248756218905,0.0149253731343,0.00995024875622,0.00151741293532,18.0,10.0,18.0,0,10.0,0,2.0,5.0,2.0,0,5.0,0
JosephKahn,politics_news,director,274.0,1,0.0597014925373,0.044776119403,0.0149253731343,0.00301062971297,9.0,0,2.0,1.0,0.0298507462687,0.0298507462687,0.0,0.0,13.0,0,13.0,0,0,0,0,3.0,0,0,3.0,0
cspan,politics_news,director,274.0,1,0.452736318408,0.179104477612,0.273631840796,0.0112741725097,35.0,1.0,55.0,0,0.0298507462687,0.00497512437811,0.0248756218905,0.00180348258706,1.0,7.0,1.0,0,7.0,0,12.0,0,11.0,1.0,0,0
gmanews,politics_news,director,274.0,1,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
GovMikeHuckabee,politics_news,director,274.0,1,0.18407960199,0.129353233831,0.0547263681592,0.000384978845417,26.0,0,11.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,0,1.0,0,0,2.0,0,2.0,0,0,0
CoryBooker,politics_news,director,274.0,1,0.383084577114,0.1592039801,0.223880597015,0.0331169480684,29.0,3.0,41.0,4.0,0.0149253731343,0.0149253731343,0.0,0.0,3.0,0,2.0,1.0,0,0,4.0,5.0,3.0,1.0,3.0,2.0
EricCantor,politics_news,director,274.0,1,0.144278606965,0.134328358209,0.00995024875622,4.50401503922e-05,27.0,0,2.0,0,0.0199004975124,0.00497512437811,0.0149253731343,0.00716417910448,1.0,4.0,0,1.0,4.0,0,3.0,12.0,3.0,0,12.0,0
BBCBreaking,politics_news,director,274.0,3,0.18407960199,0.174129353234,0.00995024875622,0.000534892064527,26.0,9.0,2.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,953.0,0,953.0,0,0,0
bergopolis,politics_news,director,274.0,1,0.0348258706468,0.0199004975124,0.0149253731343,0.00141725341063,2.0,2.0,2.0,1.0,0.00995024875622,0.00497512437811,0.00497512437811,0.0,2.0,2.0,2.0,0,2.0,0,0,1.0,0,0,0,1.0
martinoxon,politics_news,director,274.0,1,0.044776119403,0.00995024875622,0.0348258706468,0.00262074760869,2.0,0,6.0,1.0,0.0199004975124,0.00497512437811,0.0149253731343,0.000113628287136,1.0,5.0,1.0,0,5.0,0,0,8.0,0,0,8.0,0
dannyfsantos,politics_news,director,274.0,1,0.0696517412935,0.0248756218905,0.044776119403,0.0105807591661,4.0,1.0,8.0,1.0,0.00497512437811,0.00497512437811,0.0,0.0,3.0,0,3.0,0,0,0,1.0,2.0,1.0,0,2.0,0
GMA,politics_news,director,274.0,1,0.223880597015,0.109452736318,0.114427860697,0.00448158048384,22.0,0,21.0,2.0,0.0248756218905,0.0248756218905,0.0,0.0,23.0,0,23.0,0,0,0,31.0,77.0,31.0,0,77.0,0
DirectorDrTeeth,politics_news,director,274.0,1,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
PoliticalTicker,politics_news,director,274.0,1,0.149253731343,0.139303482587,0.00995024875622,3.42841035058e-05,28.0,0,2.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,105.0,0,105.0,0,0,0
bruckmachina,politics_news,director,274.0,1,0.044776119403,0.00995024875622,0.0348258706468,0.000278146298189,2.0,0,6.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Drudge_Report,politics_news,director,274.0,1,0.164179104478,0.164179104478,0.0,0.0,32.0,1.0,0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0
ABSCBNNews,politics_news,director,274.0,1,0.34328358209,0.0298507462687,0.313432835821,0.00543483695166,5.0,1.0,63.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,24.0,1.0,0,24.0,0
CarrieFFisher,politics_news,director,274.0,2,0.114427860697,0.0746268656716,0.0398009950249,0.00457793699462,11.0,4.0,2.0,6.0,0.0149253731343,0.0149253731343,0.0,0.0,3.0,0,3.0,0,0,0,3.0,0,3.0,0,0,0
JuddApatow,politics_news,director,274.0,2,0.213930348259,0.154228855721,0.0597014925373,0.015283603803,28.0,3.0,12.0,0,0.0845771144279,0.0547263681592,0.0298507462687,0.0156477018413,33.0,12.0,33.0,0,12.0,0,18.0,51.0,18.0,0,50.0,1.0
HypeWilliams,politics_news,director,274.0,1,0.0497512437811,0.0348258706468,0.0149253731343,0.000536327372113,7.0,0,3.0,0,0.00497512437811,0.00497512437811,0.0,0.0,2.0,0,2.0,0,0,0,0,0,0,0,0,0
JoeNBC,politics_news,director,274.0,1,0.34328358209,0.1592039801,0.18407960199,0.00511220269887,31.0,1.0,37.0,0,0.0248756218905,0.0149253731343,0.00995024875622,0.00297263681592,4.0,3.0,4.0,0,3.0,0,0,34.0,0,0,34.0,0
SenJohnMcCain,politics_news,director,274.0,1,0.407960199005,0.208955223881,0.199004975124,0.00456063940091,42.0,0,40.0,0,0.0298507462687,0.0149253731343,0.0149253731343,0.0031592039801,5.0,4.0,5.0,0,4.0,0,8.0,5.0,7.0,1.0,5.0,0
bcfilmmaker,politics_news,director,274.0,1,0.28855721393,0.0547263681592,0.233830845771,0.0473741631238,11.0,0,46.0,1.0,0.00497512437811,0.0,0.00497512437811,0.0,0,1.0,0,0,1.0,0,12.0,1.0,12.0,0,1.0,0
GhostPanther,politics_news,director,274.0,2,0.124378109453,0.0945273631841,0.0298507462687,0.0170516927515,14.0,5.0,5.0,1.0,0.00995024875622,0.0,0.00995024875622,0.0,0,2.0,0,0,2.0,0,12.0,0,12.0,0,0,0
AJEnglish,politics_news,director,274.0,2,0.089552238806,0.089552238806,0.0,0.0,18.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
ZackSnyder,politics_news,director,274.0,1,0.0248756218905,0.0199004975124,0.00497512437811,0.0,4.0,0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
RobertRdz,politics_news,director,274.0,3,0.10447761194,0.0796019900498,0.0248756218905,0.00130555034055,16.0,0,5.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0
SenateFloor,politics_news,director,274.0,1,0.114427860697,0.10447761194,0.00995024875622,0.00023225796809,21.0,0,2.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
lenadunham,politics_news,director,274.0,1,0.0845771144279,0.0696517412935,0.0149253731343,0.001328812921,13.0,1.0,3.0,0,0.0248756218905,0.00995024875622,0.0149253731343,0.00464761974442,8.0,20.0,8.0,0,20.0,0,26.0,8.0,26.0,0,7.0,1.0
fredthompson,politics_news,director,274.0,1,0.268656716418,0.124378109453,0.144278606965,0.0010784034704,25.0,0,29.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,4.0,0,4.0,0,0,0
FP_Magazine,politics_news,director,274.0,1,0.174129353234,0.089552238806,0.0845771144279,0.000848339587251,18.0,0,17.0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0
HuffingtonPost,politics_news,director,274.0,5,0.741293532338,0.26368159204,0.477611940299,0.0792029929106,43.0,10.0,89.0,7.0,0.0199004975124,0.0199004975124,0.0,0.0,5.0,0,1.0,4.0,0,0,17.0,88.0,12.0,5.0,88.0,0
ManMadeMoon,politics_news,director,274.0,1,0.18407960199,0.124378109453,0.0597014925373,0.00774435308057,25.0,0,9.0,3.0,0.0945273631841,0.0696517412935,0.0248756218905,0.0204514982099,43.0,8.0,43.0,0,8.0,0,3.0,12.0,3.0,0,11.0,1.0
BBCWorld,politics_news,director,274.0,1,0.139303482587,0.129353233831,0.00995024875622,0.000355989798236,23.0,3.0,2.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.0,458.0,4.0,0,458.0,0
joe_dante,politics_news,director,274.0,1,0.109452736318,0.0696517412935,0.0398009950249,0.00257511609294,14.0,0,8.0,0,0.044776119403,0.0248756218905,0.0199004975124,0.00196606389253,9.0,8.0,9.0,0,8.0,0,17.0,5.0,17.0,0,5.0,0
MittRomney,politics_news,director,274.0,1,0.233830845771,0.149253731343,0.0845771144279,0.00166001747739,30.0,0,17.0,0,0.044776119403,0.044776119403,0.0,0.0,24.0,0,24.0,0,0,0,1.0,0,1.0,0,0,0
CherienDabis,politics_news,director,274.0,1,0.0298507462687,0.00497512437811,0.0248756218905,4.7072857248e-06,0,1.0,0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
DamonLindelof,politics_news,director,274.0,2,0.114427860697,0.0945273631841,0.0199004975124,0.0047432319093,16.0,3.0,3.0,1.0,0.0348258706468,0.0348258706468,0.0,0.0,10.0,0,10.0,0,0,0,23.0,0,21.0,2.0,0,0
luge,politics_news,director,274.0,1,0.119402985075,0.0248756218905,0.0945273631841,0.0274546121485,4.0,1.0,19.0,0,0.00995024875622,0.0,0.00995024875622,0.0,0,2.0,0,0,2.0,0,0,4.0,0,0,4.0,0
msnbc_breaking,politics_news,director,274.0,1,0.134328358209,0.114427860697,0.0199004975124,0.000140801180713,23.0,0,4.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,18.0,0,18.0,0,0,0
RasmussenPoll,politics_news,director,274.0,1,0.109452736318,0.109452736318,0.0,0.0,22.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,0,1.0,0,0,0
lloydkaufman,politics_news,director,274.0,2,0.109452736318,0.0398009950249,0.0696517412935,0.00720116807197,8.0,0,14.0,0,0.0995024875622,0.0298507462687,0.0696517412935,0.03031927766,22.0,44.0,22.0,0,42.0,2.0,2.0,81.0,2.0,0,81.0,0
anamariecox,politics_news,director,274.0,2,0.34328358209,0.199004975124,0.144278606965,0.010769129039,38.0,2.0,24.0,5.0,0.00995024875622,0.0,0.00995024875622,0.0,0,2.0,0,0,2.0,0,9.0,2.0,2.0,7.0,2.0,0
jasonzada,politics_news,director,274.0,1,0.0497512437811,0.0149253731343,0.0348258706468,0.000736420107516,3.0,0,7.0,0,0.0149253731343,0.0,0.0149253731343,0.0,0,4.0,0,0,3.0,1.0,0,1.0,0,0,1.0,0
OpenGov,politics_news,director,274.0,1,0.0796019900498,0.0646766169154,0.0149253731343,2.54816666093e-05,13.0,0,3.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,3.0,1.0,0,3.0,0
jdickerson,politics_news,director,274.0,1,0.293532338308,0.169154228856,0.124378109453,0.00588653918458,33.0,1.0,23.0,2.0,0.0348258706468,0.00995024875622,0.0248756218905,0.00194029850746,3.0,8.0,3.0,0,8.0,0,21.0,1.0,20.0,1.0,1.0,0
